Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-02-06,-0.0213547672608436,-0.0441625083335016,0.0197136855328705,-1.6156866076535694,-0.0207914133942729
2023-02-07,0.0157202256609305,0.0841629150550589,0.0215041347105453,0.6422715795933063,0.3929617161924904
2023-02-08,-0.0048509722122387,0.0633590018520324,0.0117442108864009,-0.7741031427059011,0.1215637757413606
