Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-02-13,292.32000732421875,296.1700134277344,288.3299865722656,290.9700012207031,867300,-0.0334611659684407,-0.0340338010772556,0.0480966767371602,0.6042470773475274,0.0271911602004107,-0.0197869103148152,-1.887628295177316,-1.912892144812504,-0.1988255619567455,-0.4865870035823294,13.673141369675458
2024-02-14,302.75,303.1300048828125,293.29998779296875,295.3299865722656,757100,0.0356800506788888,0.0350582647480225,-0.1270609938890811,0.55712130689135,0.0335152318409997,0.0261002874038711,0.9346900527419484,0.9302550564647972,-0.3389304646884439,-0.4237218249396164,13.537251944920008
2024-02-15,309.7699890136719,312.4800109863281,305.42999267578125,307.3599853515625,711600,0.0231874121013109,0.0229226687256928,-0.0600977413815876,0.7586030446462837,0.0230822724670349,0.0173661614165814,0.4219945017011161,0.4285028618235738,-0.0106492329924505,0.4965006931977689,13.475272640056698
