Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-06-03,0.0011160825806737,-0.2556923099559328,0.0129510693536228,0.2686452514841491,-1.4165270068043485
2024-06-04,0.0015028090913065,-0.0837723503306218,0.0078305097149548,0.3272032259795668,-0.5384913673567603
2024-06-05,0.0118476497933313,-0.0314032201515682,0.010668905035565,1.6716305110642131,-0.2309065433044731
2024-06-06,-0.0001998166356331,0.0051594616117123,0.0050587467512268,-0.1635059113777692,-0.0291006336973546
2024-06-07,-0.0011152197300303,0.022928041351915,0.0082062073364226,-0.4360523435859089,0.0499075521672988
2024-06-10,0.0025808546645145,-0.0190859952989091,0.0064278140953624,0.2645090920479196,-0.2804342190147036
2024-06-11,0.0027103813151374,-0.0149767549720065,0.0091417138884978,0.2435462973150611,-0.1281106647109375
2024-06-12,0.0085036727919987,0.1106520965350628,0.0070473658450366,1.0685363032403663,0.5078507441384984
2024-06-13,0.0023446558536817,-0.1091288066134388,0.0072966846644264,-0.3268262650199616,-0.6484498018233793
2024-06-14,-0.0003938606975009,-0.0259830386530628,0.0053000484328012,-0.7947726215413687,0.1470986341341528
