Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-07-01,0.0026755639309195,-0.5153975013959846,0.0060625794466857,0.5137703433182207,-1.283090113676269
2024-07-02,0.0061953178565135,-0.0455204714569073,0.0093909354840585,1.6512965512480262,-0.2736076353635227
2024-07-03,0.005084444409779,-0.3454946770972537,0.0057831249674178,1.1583165963186055,-0.7976746884707235
2024-07-05,0.0054487651784855,0.4926014122699556,0.0069961649879625,1.0275918410780929,0.7936358948356046
2024-07-08,0.001016698964751,-0.0207219004758567,0.0037033818409728,-0.274510847772926,-0.0651202967842855
2024-07-09,0.0007410719362856,0.0148320447503977,0.0029024976440253,-0.529773117124522,-0.0965669874431315
2024-07-10,0.0102080652935148,0.0319154201155611,0.0087623237385378,1.8451515780047216,-0.0705870541311195
2024-07-11,-0.0087630288411204,0.2052846137705704,0.0118210451115528,-1.9789767342187263,0.2885206049245415
2024-07-12,0.0055170270744306,-0.0797498103681966,0.0116484780929637,0.5652429729201347,-0.3614152787319571
2024-07-15,0.0028262026252154,-0.0215686380490125,0.0092951496337771,-0.0536081916732323,0.0249284397192294
