Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-05-08,-5.835618166138978e-06,-0.0365581798896158,0.0050505303515295,-0.2630708864859773,-0.4656511876271132
2024-05-09,0.0050909476986258,-0.0298612737825668,0.0067349200903343,0.2160144374184704,-0.2917378573015977
2024-05-10,0.0016493988445498,-0.029369233534637,0.0057546681287885,-0.0940147048262447,-0.3662831462973156
2024-05-13,-0.0002413040553572,0.1762928770833909,0.0050084066872704,-0.284134952138083,1.4490070339751415
2024-05-14,0.0048378131397597,0.1193384887598074,0.006207409158331,0.1371247132542414,1.05853854455375
2024-05-15,0.0117159278825962,-0.0845519546223638,0.0092148216428076,1.2269806484423107,-0.902457924171178
2024-05-16,-0.0020816677921287,-0.1245961186109919,0.0055323342427122,-1.238683858213265,-1.1426381207676215
2024-05-17,0.0011647735102702,-0.0626985935711348,0.0041374050993679,-0.4830788680021919,-0.5914440939653529
2024-05-20,0.0009163899374069,-0.0441628564721138,0.0043225562570014,-0.3885380382422685,-0.4232659608746056
2024-05-21,0.0025018742439781,0.0707990994415368,0.0049925170768987,-0.0135792788552038,0.7903476235380006
