Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2023-02-06,85.95392608642578,87.00250169740148,85.82771153242379,86.90541300913901,4097200,-0.0121622690392921,-0.0122368346414335,-0.2776190979935823,0.6553821249532121,0.01368777221252,-0.0060218060215377,-1.0187204264404313,-1.0197717369086614,-1.10996313561912,-1.9406656355878176,15.225814615613608
2023-02-07,85.18689727783203,85.45874851820835,83.78880412626943,85.313119216143,9226000,-0.008923720457196,-0.008963775320919,1.2517817045787365,1.42513778700477,0.0199304001215046,-0.0217962310552225,-0.5966154286417376,-0.5948895316935859,2.5083144102140222,1.8950659793832243,16.037536251489232
2023-02-08,84.16746520996094,85.36167007431098,83.99270261915464,84.40047952857213,7624400,-0.0119670054955315,-0.0120391865444403,-0.1735963581183611,1.1471266166354723,0.0162986475308885,-0.0008862810193668,-0.7396120414381802,-0.7401129064693293,-0.5772607797648305,0.5104133973666113,15.846864319994909
