Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-04-27,0.019566149722497,-0.0225382652728802,0.0154468012605506,2.244432454571074,-0.3652964306750006
2023-04-28,0.0082532027534605,0.0899201450453932,0.0103896319002799,0.81170660946762,0.86924255788693
2023-05-01,-0.0003861064902076,-0.1874920495131855,0.0054752994740457,-0.0898966674042036,-1.731153691911656
2023-05-02,-0.0115862629364003,0.350686614258574,0.018187095323384,-1.0896124793015445,2.0588905140814777
2023-05-03,-0.0069983050646564,-0.0534135212309941,0.0145369848084881,-0.5457338191197542,-0.5178381438559028
2023-05-04,-0.0072187323343824,0.1586196665026102,0.0084801638909753,-0.5512212121598841,0.7476482710805369
2023-05-05,0.0184747513895153,-0.1491476781928785,0.0152494875696414,1.5304451195812734,-1.0321961041117291
2023-05-08,0.0004521286642489,-0.1300991097086428,0.0044836560925541,0.0301771280836358,-0.8780960628017026
2023-05-09,-0.0045794212772585,0.0462703617051658,0.0033279962196202,-0.5366013620672829,0.2437830953122534
2023-05-10,0.0044839652634049,0.064832263381398,0.0135059636041697,0.2281948382012716,0.2959366670426109
