Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-08-03,-0.0025479738404268,-0.0284706758361021,0.0075688088874123,-0.2882465172283893,-0.4560630269573626
2023-08-04,-0.0053000741550505,-0.0014002969304334,0.0147031638788731,-0.6178371791634497,-0.2228953022995
2023-08-07,0.0090240927793627,-0.1567321778964161,0.0063881059483848,1.3742058197680596,-1.483881441881901
2023-08-08,-0.0042182830447931,0.1119058249759581,0.008717858583839,-0.3868286831940508,0.9634721447600813
2023-08-09,-0.0070387303805971,-0.0210584028973643,0.0092147100889982,-0.6699276378500815,-0.1996340133590294
2023-08-10,0.0002507139445697,0.1843943099050775,0.0155790585137494,0.2449009392411718,1.5627912224008584
2023-08-11,-0.001069692370023,-0.1667447389979064,0.0072570083892678,0.2563318187348478,-1.3878021845478576
2023-08-14,0.005750475751703,0.0381318789648548,0.0082835150364913,1.235625116033689,0.4141482203982079
2023-08-15,-0.0115509094288417,-0.0164664396200605,0.0105320792651858,-1.2025576501927648,-0.1524450534497517
2023-08-16,-0.0075553952105776,-0.0204422989105617,0.0105370423142728,-0.823420975518664,-0.1199789663465144
