Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-05-10,0.0005129507131436,0.1075494307968842,0.0236524249788432,-0.0339884599017337,0.2162918315208208
2023-05-11,-0.0031502230238594,-0.1323062925713723,0.0141586638141363,-0.1752710318186199,-0.4016696379696313
2023-05-12,-0.0143330642032032,0.4150454139685149,0.0289942197008804,-0.7852839141751552,0.7904152481292974
