Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-07-20,-0.0067568962189037,-0.0859884295874061,0.0082119674394331,-1.8967839457407245,-1.2320106989430408
2023-07-21,0.000324094521898,-0.0509281535022076,0.004235196244108,-0.5863285140686273,-0.6861590972824576
2023-07-24,0.0040341538771535,0.0801245872068432,0.0048708884473862,0.1654924197440015,0.8620342691086632
2023-07-25,0.0028146733515561,-0.0113529983792544,0.0061945505459622,-0.0100238501447158,-0.2511366365120684
2023-07-26,-0.0001554388967985,0.0466416784918963,0.0076722424057094,-0.520416400788359,0.5915575214267821
2023-07-27,-0.0064246660644878,0.1410724533805814,0.0173365848325261,-1.5756296748719285,1.453040658714263
2023-07-28,0.0098778427947523,-0.1256695825582391,0.0057296964660238,1.5481406802851745,-1.4847884722593936
2023-07-31,0.0014687129405193,0.1312707076847332,0.0046095412549778,0.0005639587714083,1.0384561830415069
2023-08-01,-0.0026650876392156,-0.1024136246558309,0.0037417012773054,-0.6358122363706605,-1.102794799827117
2023-08-02,-0.0138395413363479,0.0564866650009772,0.0100272264953115,-1.9137613026657232,0.5006172157357289
