Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-08-26,-0.0031537266931381,-0.1073439977642363,0.0087963734460838,-0.9621267366297912,-1.149011621097302
2024-08-27,0.001595196086545,-0.0474992938742313,0.0067400250727885,-0.255060824659299,-0.3080048616461666
2024-08-28,-0.0059759732079761,0.0909113644564647,0.0118827875673928,-1.0596117541302892,1.173174336075199
2024-08-29,-3.937906806072977e-05,0.0039922055379979,0.0113258451490882,-0.1451891302920105,0.2781266612096314
2024-08-30,0.0100930517744244,0.3654082018762803,0.0124655491586147,1.1874615076791355,2.457885976388068
2024-09-03,-0.0211510743977116,-0.0763285832029336,0.0217210917399192,-2.081335906805941,-0.7356666859407702
2024-09-04,-0.0016025435809103,-0.1004073609476637,0.0089631402965498,-0.0271821562335647,-0.871128833009354
2024-09-05,-0.0030180176155847,0.0125095597071998,0.0119987747842909,-0.1019487232604606,-0.0536637871443151
2024-09-06,-0.0172602498592846,0.0855138926355543,0.0221836988454856,-1.394043756018441,0.3719046462571698
2024-09-09,0.0115800702824842,0.0008213874646856,0.0091471248992348,1.4032592427267496,-0.1578644004563399
