Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-06-06,0.0066484716205501,-0.0276625172890733,0.0181395943306008,0.5471620633766889,-0.2753915635900475
2024-06-07,0.0151680562801708,0.170602181128497,0.0236556164943751,1.801298053759384,0.2070228222685384
2024-06-10,0.0176590434406422,0.3952122488658458,0.0261834844427505,1.6768055796473986,0.5164290061514124
