Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2023-02-14,-0.0002804145319874,0.1393542924416142,0.0158143715427282,-0.173098340363379,1.3011057166981177
2023-02-15,0.002773175690496,0.0373562048254096,0.0107529478756033,0.2082877078734594,0.4205868118471781
2023-02-16,-0.0137887414891306,0.0166045957045912,0.0115051140705759,-1.2375976968598272,0.4191213500268143
2023-02-17,-0.0027674058253277,-0.0236940289502517,0.0082906308127733,-0.1566038154623225,-0.1415239628577723
2023-02-21,-0.0200412342553273,0.0188135894875267,0.0143072437326672,-1.6132623259197725,0.2023295200029274
2023-02-22,-0.0015735561458868,-0.0102557508146128,0.0101763222202045,0.283284096823213,-0.0829939405513774
2023-02-23,0.0053294294160743,-0.0309806536383514,0.0148922345099294,0.8431239232686705,-0.4326972669602748
2023-02-24,-0.0105375514855581,-0.0190339342362899,0.0089194034049959,-0.8231876957730724,-0.166492279477038
2023-02-27,0.0030730045671669,-0.0105088067668979,0.0111990536052575,0.5981024316963315,-0.1710634494035716
2023-02-28,-0.0030360018281855,0.3144294296250929,0.0071857302560346,0.1283683844793,2.5262208963429655
