Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std
2023-06-12,1.169803812980457,1.3330279430540155,1.273397959942896,1.5427327205148629,0.9291723986762184,0.9301302980966214,0.1078887501406312,-0.6070641057492345,22.095884612311796,-0.216416776909425
2023-06-13,1.6011403884922082,1.6002161624197335,1.6399392360437195,1.649778868762546,0.4656074240125319,0.4678500727083984,0.3608823148446861,-0.0983454889571287,22.176143502443352,-0.944568813943344
2023-06-14,1.5180556403322745,1.6927069959320007,1.2422674441224533,1.5306865563003291,-0.6410538642862627,-0.6399680706898007,0.1645875010020551,0.8524429923244115,22.170681167505403,1.1682778939213476
2023-06-15,1.391721308595648,2.0298373563551286,1.608289085399007,1.9772717656912395,1.220883330332872,1.2197902125188718,-0.1818826982754067,0.731783900441849,22.15278490400228,2.2824473756433106
2023-06-16,2.099547701016581,1.633298861188605,1.8899733724530343,1.3135980667638043,-1.1984936248665166,-1.200858088406803,2.595942394775858,2.7117999448266303,22.647310088916168,0.0521000753355991
2023-06-20,1.0467336043765687,0.6738598431837528,0.901830150428734,0.7792178820599687,-1.2660219314034336,-1.2687469178651378,-1.6904830618209372,-0.4673727958240845,22.123411326993548,-0.4501732073080112
2023-06-21,0.6136327162090442,0.299833425748282,0.6120275510388536,0.2418892144752591,-1.124082409241859,-1.1262663596529905,-0.404870425072907,-0.7679792481877409,22.034117104534555,-0.901270242809328
2023-06-22,0.0311177939190778,0.0803943208121383,0.2933703346374277,0.4034464390403355,0.1728360081629891,0.1754882701625848,-0.2145817421203339,-0.7577411529346236,21.979166734417525,-0.5659005951832224
2023-06-23,-0.2082069556543838,-0.4819894261156777,-0.1858393177484724,-0.5994876308134984,-1.3330012809714225,-1.33705817110375,1.8658986918969585,1.322038530427906,22.523922277323535,-0.7877830447597122
2023-06-26,-0.618882054309432,-0.8130045730938728,-0.8446474710053674,-1.4574656431696231,-0.7486374216442956,-0.7485022404912017,-1.2811473008297083,-1.0182616167857472,21.951452114996464,-0.2530295789677523
