Date,open_std,high_std,low_std,close_std,daily_return_std,log_return_std,volume_change_std,relative_volume_std,log_volume,high_low_range_std,excess_return_std
2023-04-13,0.4866309365516565,0.4556147063781707,0.2747409360439578,0.950216893285054,0.261526269763543,0.2626874994788953,-0.4612292537923035,-0.3545940628082222,15.518347916822862,0.4591786566663013,-1.2671598505982842
2023-04-14,0.6159673230722456,0.0919315289564624,0.5310649265377572,0.2529642972395387,-1.3360802088542736,-1.335470522214638,-0.6943897625864395,-1.7381460932666668,15.314865934642246,-0.9279281614268278,-0.4520632703275237
2023-04-17,0.3318180583243262,-0.3699588014655162,0.2548217482670351,0.1024742152020066,-0.2420029207179923,-0.2393546984127557,0.0264540719608383,-1.406275141508526,15.273288253459004,-0.851598685799098,-0.5069385805380029
