feature_index,feature_name,importance_score
0,high_std_0,36.512
1,low_std_0,20.442
2,close_std_0,20.218
3,daily_return_std_0,36.839
4,log_return_std_0,46.11
5,volume_change_std_0,37.551
6,relative_volume_std_0,49.005
7,log_volume_0,19.075
8,high_low_range_std_0,18.153
9,excess_return_std_0,48.14
10,open_std_1,18.398
11,high_std_1,20.351
12,low_std_1,22.172
13,close_std_1,18.876
14,daily_return_std_1,49.188
15,log_return_std_1,50.946
16,volume_change_std_1,20.713
17,relative_volume_std_1,18.048
18,log_volume_1,18.547
19,high_low_range_std_1,30.465
20,excess_return_std_1,22.491
21,open_std_2,21.141
22,high_std_2,37.395
23,low_std_2,53.156
24,close_std_2,62.956
25,daily_return_std_2,20.541
26,log_return_std_2,20.048
27,volume_change_std_2,58.498
28,relative_volume_std_2,66.453
29,log_volume_2,18.055
30,high_low_range_std_2,47.397
31,excess_return_std_2,34.355
