index,subsequence_idx,score,start_date,end_date
9,9,1.9222722156800685,2023-01-31,2023-02-02
14,14,2.1255614482112213,2023-02-07,2023-02-09
35,35,2.0495142772116894,2023-03-09,2023-03-13
36,36,2.373615663007139,2023-03-10,2023-03-14
40,40,1.9287991443092372,2023-03-16,2023-03-20
41,41,1.764358599837424,2023-03-17,2023-03-21
62,62,1.737837477111121,2023-04-18,2023-04-20
67,67,1.5039692409194834,2023-04-25,2023-04-27
83,83,2.1131842682690247,2023-05-17,2023-05-19
84,84,1.5521853302921649,2023-05-18,2023-05-22
91,91,2.893464127541254,2023-05-30,2023-06-01
92,92,2.547034906115681,2023-05-31,2023-06-02
102,102,1.8546050655695447,2023-06-14,2023-06-16
113,113,1.670547281685764,2023-06-30,2023-07-05
147,147,2.027074381805474,2023-08-18,2023-08-22
158,158,1.6891333974536173,2023-09-05,2023-09-07
188,188,2.721255791837367,2023-10-17,2023-10-19
215,215,2.102030390644786,2023-11-24,2023-11-28
216,216,1.8229706553035332,2023-11-27,2023-11-29
228,228,1.5142232899378842,2023-12-13,2023-12-15
229,229,3.009097515558624,2023-12-14,2023-12-18
230,230,2.610617370132656,2023-12-15,2023-12-19
259,259,2.606406627278943,2024-01-30,2024-02-01
260,260,2.4082384487272823,2024-01-31,2024-02-02
261,261,1.8148961025413828,2024-02-01,2024-02-05
273,273,1.6889490042863966,2024-02-20,2024-02-22
279,279,2.43858303190911,2024-02-28,2024-03-01
280,280,2.4760522654278008,2024-02-29,2024-03-04
281,281,1.625651776139501,2024-03-01,2024-03-05
292,292,2.366058936565812,2024-03-18,2024-03-20
293,293,2.2517075981214507,2024-03-19,2024-03-21
342,342,1.9471091244166636,2024-05-29,2024-05-31
361,361,1.6552627313883388,2024-06-26,2024-06-28
362,362,2.8634050356699463,2024-06-27,2024-07-01
363,363,2.042553737542645,2024-06-28,2024-07-02
403,403,1.9276352509392438,2024-08-26,2024-08-28
404,404,1.8612734959900497,2024-08-27,2024-08-29
408,408,1.6589524466602672,2024-09-03,2024-09-05
411,411,1.6212251038467878,2024-09-06,2024-09-10
412,412,2.1357593333535467,2024-09-09,2024-09-11
413,413,1.7501493660948888,2024-09-10,2024-09-12
414,414,1.938078230445571,2024-09-11,2024-09-13
419,419,1.5179513711364798,2024-09-18,2024-09-20
421,421,1.7104946492854243,2024-09-20,2024-09-24
424,424,2.5316110526634854,2024-09-25,2024-09-27
425,425,2.0120350056318066,2024-09-26,2024-09-30
436,436,1.8082132398009498,2024-10-11,2024-10-15
480,480,1.6259975634153656,2024-12-13,2024-12-17
481,481,1.614157437602234,2024-12-16,2024-12-18
482,482,2.4904348375143965,2024-12-17,2024-12-19
483,483,1.7316610869609852,2024-12-18,2024-12-20
505,505,2.067547430673261,2025-01-23,2025-01-27
506,506,1.5494530172698122,2025-01-24,2025-01-28
531,531,1.5528849709792087,2025-03-03,2025-03-05
532,532,1.5528213763665923,2025-03-04,2025-03-06
