feature_index,feature_name,importance_score
0,High_0,33.209
1,Low_0,21.716
2,Open_0,39.214
3,Volume_0,41.551
4,daily_return_0,22.178
5,log_return_0,22.039
6,volume_change_0,22.029
7,relative_volume_0,21.733
8,high_low_range_0,21.875
9,daily_return_zscore_0,39.092
10,log_return_zscore_0,32.901
11,volume_change_zscore_0,33.248
12,relative_volume_zscore_0,33.064
13,log_volume_0,21.655
14,Close_1,33.191
15,High_1,21.955
16,Low_1,22.085
17,Open_1,21.801
18,Volume_1,61.884
19,daily_return_1,32.976
20,log_return_1,21.793
21,volume_change_1,22.149
22,relative_volume_1,22.314
23,high_low_range_1,21.803
24,daily_return_zscore_1,38.574
25,log_return_zscore_1,39.324
26,volume_change_zscore_1,32.955
27,relative_volume_zscore_1,33.249
28,log_volume_1,39.371
29,Close_2,21.601
30,High_2,21.907
31,Low_2,22.016
32,Open_2,39.074
33,Volume_2,54.854
34,daily_return_2,21.93
35,log_return_2,22.155
36,volume_change_2,21.828
37,relative_volume_2,21.321
38,high_low_range_2,33.027
39,daily_return_zscore_2,21.952
40,log_return_zscore_2,39.241
41,volume_change_zscore_2,33.235
42,relative_volume_zscore_2,33.076
43,log_volume_2,39.242
