index,subsequence_idx,score,start_date,end_date
10,10,1.5379786344455706,2023-03-02,2023-03-06
29,29,1.7082269623964872,2023-05-23,2023-05-25
30,30,2.0891227660870055,2023-05-26,2023-05-31
56,56,2.104470968309319,2023-09-19,2023-09-21
61,61,2.2068184781055717,2023-10-10,2023-10-12
68,68,1.5389954796994618,2023-11-08,2023-11-10
75,75,3.7124219389528528,2023-12-08,2023-12-12
80,80,2.1485227819589414,2024-01-02,2024-01-04
91,91,2.11129553192674,2024-02-20,2024-02-22
114,114,2.6238426859244957,2024-05-29,2024-05-31
117,117,1.7790931420132454,2024-06-11,2024-06-13
119,119,1.5322045902698995,2024-06-20,2024-06-24
125,125,1.6422219593180092,2024-07-17,2024-07-19
128,128,1.8342503582876186,2024-07-30,2024-08-01
137,137,2.127576580975155,2024-09-06,2024-09-10
160,160,3.2035974817955286,2024-12-13,2024-12-17
169,169,2.091175526340855,2025-01-27,2025-01-29
175,175,2.6887624492468065,2025-02-21,2025-02-25
176,176,1.9003299724190377,2025-02-26,2025-02-28
