index,subsequence_idx,score,start_date,end_date
21,21,3.253024307846742,2023-07-07,2023-07-11
75,75,2.105414503226625,2023-09-15,2023-09-19
286,286,2.183202052660328,2024-06-18,2024-06-21
287,287,2.1229049057154445,2024-06-20,2024-06-24
301,301,3.895679710467288,2023-03-13,2023-03-15
312,312,4.215294159229322,2023-03-14,2023-03-16
323,323,4.302636232217976,2023-03-15,2023-03-17
361,361,2.036336737177419,2024-09-24,2024-09-26
362,362,2.489312507387929,2024-09-25,2024-09-27
393,393,2.1960843009435105,2024-11-04,2024-11-06
394,394,2.7738191736561553,2024-11-05,2024-11-07
395,395,2.5583552891780563,2024-11-06,2024-11-08
446,446,2.174235804992079,2023-03-30,2023-04-03
457,457,2.040578090294863,2023-03-31,2023-04-04
468,468,2.6088666905475653,2023-04-03,2023-04-05
478,478,2.1928832154082554,2025-02-27,2025-03-03
480,480,3.1136519375903635,2025-02-28,2025-03-04
481,481,2.845875453263091,2025-03-03,2025-03-05
494,494,3.0450847891906956,2025-03-19,2025-03-21
495,495,3.8690823314578746,2025-03-20,2025-03-24
496,496,3.364519846291096,2025-03-21,2025-03-25
508,508,2.2768766998186303,2023-04-21,2023-04-25
509,509,2.6096959584781034,2023-04-24,2023-04-26
535,535,2.5150483659503657,2023-01-31,2023-02-02
537,537,2.974372619363913,2023-05-30,2023-06-01
538,538,3.3699197947452797,2023-05-31,2023-06-02
