feature_index,feature_name,importance_score
0,log_volume_0,15.916
1,log_return_std_0,16.381
2,low_std_0,16.406
3,excess_return_std_0,28.371
4,daily_return_std_0,28.297
5,open_std_0,16.269
6,relative_volume_std_0,28.598
7,high_low_range_std_0,24.965
8,high_std_0,16.32
9,volume_change_std_0,28.362
10,close_std_1,16.175
11,log_volume_1,28.449
12,log_return_std_1,16.527
13,low_std_1,24.842
14,excess_return_std_1,16.379
15,daily_return_std_1,16.386
16,open_std_1,28.649
17,relative_volume_std_1,16.457
18,high_low_range_std_1,24.657
19,high_std_1,16.424
20,volume_change_std_1,28.633
21,close_std_2,24.809
22,log_volume_2,28.432
23,log_return_std_2,16.305
24,low_std_2,15.651
25,excess_return_std_2,16.536
26,daily_return_std_2,24.945
27,open_std_2,16.037
28,relative_volume_std_2,24.73
29,high_low_range_std_2,28.644
30,high_std_2,24.846
31,volume_change_std_2,28.565
32,ticker,16.422
33,time_period_idx,16.413
