index,subsequence_idx,score,start_date,end_date
10,10,2.9758047737298767,2024-04-29,2024-05-01
36,36,3.7899275140461333,2024-08-07,2024-08-09
56,56,2.430180712712759,2024-10-28,2024-10-30
61,61,2.718962173833573,2024-11-13,2024-11-15
82,82,2.1432290377968815,2025-02-07,2025-02-11
89,89,2.7470810838784265,2025-03-11,2025-03-13
93,93,3.5508496705239287,2023-04-11,2023-04-13
144,144,2.896424957021935,2023-10-26,2023-10-30
145,145,2.80181365781705,2023-10-31,2023-11-02
156,156,2.1965200804827223,2023-12-13,2023-12-15
