feature_index,feature_name,importance_score
0,log_volume_0,16.497
1,log_return_std_0,16.503
2,low_std_0,15.992
3,excess_return_std_0,24.868
4,daily_return_std_0,16.324
5,open_std_0,28.468
6,relative_volume_std_0,28.563
7,high_low_range_std_0,24.884
8,high_std_0,16.358
9,volume_change_std_0,28.558
10,close_std_1,16.191
11,log_volume_1,24.739
12,log_return_std_1,28.389
13,low_std_1,16.091
14,excess_return_std_1,24.872
15,daily_return_std_1,28.652
16,open_std_1,16.079
17,relative_volume_std_1,16.424
18,high_low_range_std_1,28.407
19,high_std_1,28.54
20,volume_change_std_1,16.24
21,close_std_2,28.597
22,log_volume_2,24.906
23,log_return_std_2,15.776
24,low_std_2,16.059
25,excess_return_std_2,24.874
26,daily_return_std_2,24.955
27,open_std_2,16.334
28,relative_volume_std_2,16.086
29,high_low_range_std_2,28.566
30,high_std_2,16.419
31,volume_change_std_2,16.311
32,ticker,16.49
33,time_period_idx,28.26
