feature_index,feature_name,importance_score
0,high_std_0,30.391
1,low_std_0,22.316
2,close_std_0,22.057
3,daily_return_std_0,34.798
4,log_return_std_0,33.148
5,volume_change_std_0,106.098
6,relative_volume_std_0,205.466
7,log_volume_0,22.404
8,high_low_range_std_0,291.482
9,excess_return_std_0,20.185
10,open_std_1,21.955
11,high_std_1,20.189
12,low_std_1,33.482
13,close_std_1,19.675
14,daily_return_std_1,18.426
15,log_return_std_1,18.294
16,volume_change_std_1,20.845
17,relative_volume_std_1,40.831
18,log_volume_1,18.649
19,high_low_range_std_1,17.766
20,excess_return_std_1,21.631
21,open_std_2,33.218
22,high_std_2,34.317
23,low_std_2,19.679
24,close_std_2,33.528
25,daily_return_std_2,32.872
26,log_return_std_2,34.068
27,volume_change_std_2,47.685
28,relative_volume_std_2,22.662
29,log_volume_2,19.155
30,high_low_range_std_2,42.166
31,excess_return_std_2,44.899
