feature_index,feature_name,importance_score
0,log_volume_0,24.755
1,log_return_std_0,28.509
2,low_std_0,16.509
3,excess_return_std_0,16.429
4,daily_return_std_0,28.342
5,open_std_0,24.843
6,relative_volume_std_0,16.387
7,high_low_range_std_0,16.146
8,high_std_0,28.477
9,volume_change_std_0,28.669
10,close_std_1,16.301
11,log_volume_1,28.499
12,log_return_std_1,24.844
13,low_std_1,16.421
14,excess_return_std_1,16.112
15,daily_return_std_1,16.087
16,open_std_1,16.262
17,relative_volume_std_1,16.277
18,high_low_range_std_1,28.309
19,high_std_1,16.479
20,volume_change_std_1,24.934
21,close_std_2,16.368
22,log_volume_2,16.302
23,log_return_std_2,16.003
24,low_std_2,28.477
25,excess_return_std_2,24.882
26,daily_return_std_2,16.307
27,open_std_2,16.127
28,relative_volume_std_2,28.565
29,high_low_range_std_2,24.913
30,high_std_2,28.669
31,volume_change_std_2,24.9
32,ticker,28.484
33,time_period_idx,16.257
