feature_index,feature_name,importance_score
0,log_volume_0,16.328
1,log_return_std_0,28.668
2,low_std_0,24.872
3,excess_return_std_0,28.567
4,daily_return_std_0,28.613
5,open_std_0,28.314
6,relative_volume_std_0,16.123
7,high_low_range_std_0,16.439
8,high_std_0,16.263
9,volume_change_std_0,28.37
10,close_std_1,16.384
11,log_volume_1,28.517
12,log_return_std_1,24.833
13,low_std_1,28.461
14,excess_return_std_1,24.982
15,daily_return_std_1,24.748
16,open_std_1,16.198
17,relative_volume_std_1,28.554
18,high_low_range_std_1,16.334
19,high_std_1,16.223
20,volume_change_std_1,24.787
21,close_std_2,16.42
22,log_volume_2,16.451
23,log_return_std_2,16.185
24,low_std_2,16.204
25,excess_return_std_2,16.172
26,daily_return_std_2,16.25
27,open_std_2,24.955
28,relative_volume_std_2,16.261
29,high_low_range_std_2,16.256
30,high_std_2,28.369
31,volume_change_std_2,24.795
32,ticker,16.151
33,time_period_idx,28.567
