index,subsequence_idx,score,start_date,end_date
7,7,2.115991948960369,2023-01-27,2023-01-31
20,20,1.8328831151734168,2023-02-15,2023-02-17
35,35,1.5078018108332591,2023-03-09,2023-03-13
41,41,1.5791835631648972,2023-03-17,2023-03-21
104,104,1.926239678496565,2023-06-16,2023-06-21
124,124,3.111028463707363,2023-07-18,2023-07-20
125,125,1.9122098527071822,2023-07-19,2023-07-21
140,140,1.8645507085136637,2023-08-09,2023-08-11
142,142,1.863192367321627,2023-08-11,2023-08-15
143,143,2.7434986095289706,2023-08-14,2023-08-16
144,144,2.77071523405343,2023-08-15,2023-08-17
145,145,3.397663572265253,2023-08-16,2023-08-18
146,146,5.668624035015717,2023-08-17,2023-08-21
147,147,5.084365836614237,2023-08-18,2023-08-22
148,148,5.217826609432008,2023-08-21,2023-08-23
149,149,3.8000760051145757,2023-08-22,2023-08-24
150,150,2.5329352396267377,2023-08-23,2023-08-25
151,151,1.5099707444504,2023-08-24,2023-08-28
166,166,1.7275683149494945,2023-09-15,2023-09-19
187,187,1.7812111598899916,2023-10-16,2023-10-18
188,188,2.2177287784201725,2023-10-17,2023-10-19
213,213,2.1961595161938963,2023-11-21,2023-11-24
214,214,1.9858869833150878,2023-11-22,2023-11-27
252,252,1.9734756766745365,2024-01-19,2024-01-23
253,253,1.573528491935777,2024-01-22,2024-01-24
321,321,2.3237467819997715,2024-04-29,2024-05-01
322,322,1.6766244984749112,2024-04-30,2024-05-02
336,336,2.4051675425448527,2024-05-20,2024-05-22
337,337,1.5452586119852956,2024-05-21,2024-05-23
408,408,1.5364384796921835,2024-09-03,2024-09-05
409,409,1.5562797329827915,2024-09-04,2024-09-06
410,410,2.1539480628910654,2024-09-05,2024-09-09
436,436,2.0938988986444147,2024-10-11,2024-10-15
480,480,1.6362550541615573,2024-12-13,2024-12-17
493,493,1.6395570649165851,2025-01-03,2025-01-07
494,494,3.7351486325564514,2025-01-06,2025-01-08
495,495,3.3842625179239243,2025-01-07,2025-01-10
519,519,1.6934814508377083,2025-02-12,2025-02-14
536,536,1.9226785913420672,2025-03-10,2025-03-12
545,545,1.7225726010779723,2025-03-21,2025-03-25
