feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
-0.0026390061191803,-0.3337521604992891,0.016433230238006,0.0287919715703246,0.408241325270269,0.0329483638565146,0.0188614713680757,-0.1149065394118867,0.0314861096833881,-0.0224493096230743,0.8328893624578229,0.030906295776367,0.027483943482264,-0.283577172754578,0.0305336570638847
0.0287919715703246,0.408241325270269,0.0329483638565146,0.0188614713680757,-0.1149065394118867,0.0314861096833881,-0.0224493096230743,0.8328893624578229,0.030906295776367,0.027483943482264,-0.283577172754578,0.0305336570638847,0.0015558220302527,-0.1153444591707013,0.017225770251381
0.0188614713680757,-0.1149065394118867,0.0314861096833881,-0.0224493096230743,0.8328893624578229,0.030906295776367,0.027483943482264,-0.283577172754578,0.0305336570638847,0.0015558220302527,-0.1153444591707013,0.017225770251381,-0.0046899848735576,0.198981245375551,0.0184396217395389
-0.0224493096230743,0.8328893624578229,0.030906295776367,0.027483943482264,-0.283577172754578,0.0305336570638847,0.0015558220302527,-0.1153444591707013,0.017225770251381,-0.0046899848735576,0.198981245375551,0.0184396217395389,0.005252480557889,0.5301239844343688,0.0224624189782812
0.027483943482264,-0.283577172754578,0.0305336570638847,0.0015558220302527,-0.1153444591707013,0.017225770251381,-0.0046899848735576,0.198981245375551,0.0184396217395389,0.005252480557889,0.5301239844343688,0.0224624189782812,0.0289620841114188,-0.3669037651325263,0.0312741347353563
0.0015558220302527,-0.1153444591707013,0.017225770251381,-0.0046899848735576,0.198981245375551,0.0184396217395389,0.005252480557889,0.5301239844343688,0.0224624189782812,0.0289620841114188,-0.3669037651325263,0.0312741347353563,0.0166560256579986,-0.066574005338556,0.0245711958342161
-0.0046899848735576,0.198981245375551,0.0184396217395389,0.005252480557889,0.5301239844343688,0.0224624189782812,0.0289620841114188,-0.3669037651325263,0.0312741347353563,0.0166560256579986,-0.066574005338556,0.0245711958342161,-0.0030825934461459,-0.0766805419247126,0.0206158392535596
