index,subsequence_idx,score,start_date,end_date
10,10,2.49849,2024-04-29,2024-05-01
26,26,3.30919,2024-06-28,2024-07-02
81,81,2.61064,2025-02-04,2025-02-06
88,88,2.38356,2025-03-06,2025-03-10
89,89,2.94392,2025-03-11,2025-03-13
93,93,2.92583,2023-04-11,2023-04-13
145,145,3.10741,2023-10-31,2023-11-02
156,156,2.52457,2023-12-13,2023-12-15
