index,subsequence_idx,score,start_date,end_date
23,23,7.317593440524914,2024-06-20,2024-06-24
26,26,1.6084951998007435,2024-06-28,2024-07-02
35,35,2.5207378108352625,2023-03-15,2023-03-17
59,59,1.2356549415801739,2024-11-05,2024-11-07
77,77,1.13613326588987,2025-01-22,2025-01-24
79,79,1.5634539728519945,2023-03-31,2023-04-04
87,87,0.8745563607507671,2025-03-03,2025-03-05
92,92,9.322644876885414,2025-03-19,2025-03-21
106,106,1.6379852494295952,2023-05-26,2023-05-31
167,167,0.9713563589391455,2024-01-29,2024-01-31
