window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
161,24,AAPL,8.69855,2024-12-18,2024-12-20,0.1544584608030456,17.85459081139636,-2.258373962847274,0.8385462778683923,0.2487170603534426,-2.2472585434273493,1.6692124681963716,1.4938300674027072,1.9785490606855816,1.480269529006012,0.2397842709060756,0.5496794699883165,17.924453066467066,0.4017146400461839,0.4554503499544526,0.1702161897118645,0.4000932895743246,0.0983929990966859,1.2956263493775984,0.6306272818357175,0.6522650143621072,0.0312538468323398,1.8394038498217575,18.809306875609565,1.2035469398411678,-0.3035517806885822,0.0652415270451811,1.214025711307642,0.1238001492559768,2.6334097707309665,2.29737917748159,1.4503616242871018,2.505279040858202
