feature_index,feature_name,importance_score
0,high_std_0,31.471
1,low_std_0,31.361
2,close_std_0,20.703
3,daily_return_std_0,18.367
4,log_return_std_0,18.516
5,volume_change_std_0,29.087
6,relative_volume_std_0,78.649
7,log_volume_0,17.758
8,high_low_range_std_0,19.782
9,excess_return_std_0,19.268
10,open_std_1,20.841
11,high_std_1,18.782
12,low_std_1,18.032
13,close_std_1,20.008
14,daily_return_std_1,46.641
15,log_return_std_1,50.883
16,volume_change_std_1,21.152
17,relative_volume_std_1,20.515
18,log_volume_1,18.077
19,high_low_range_std_1,32.377
20,excess_return_std_1,30.895
21,open_std_2,18.934
22,high_std_2,50.676
23,low_std_2,21.658
24,close_std_2,42.216
25,daily_return_std_2,21.495
26,log_return_std_2,31.119
27,volume_change_std_2,86.678
28,relative_volume_std_2,114.573
29,log_volume_2,28.417
30,high_low_range_std_2,114.917
31,excess_return_std_2,42.707
