feature_index,feature_name,importance_score
0,high_std_0,65.535
1,low_std_0,21.218
2,close_std_0,67.447
3,daily_return_std_0,18.353
4,log_return_std_0,17.615
5,volume_change_std_0,20.608
6,relative_volume_std_0,28.6
7,log_volume_0,18.257
8,high_low_range_std_0,37.098
9,excess_return_std_0,22.189
10,open_std_1,31.902
11,high_std_1,73.943
12,low_std_1,32.432
13,close_std_1,265.243
14,daily_return_std_1,59.786
15,log_return_std_1,75.252
16,volume_change_std_1,18.596
17,relative_volume_std_1,29.025
18,log_volume_1,17.495
19,high_low_range_std_1,20.068
20,excess_return_std_1,18.879
21,open_std_2,230.738
22,high_std_2,77.511
23,low_std_2,86.292
24,close_std_2,22.256
25,daily_return_std_2,20.964
26,log_return_std_2,20.252
27,volume_change_std_2,19.491
28,relative_volume_std_2,30.606
29,log_volume_2,17.178
30,high_low_range_std_2,30.26
31,excess_return_std_2,18.655
