feature_index,feature_name,importance_score
0,High_0,24.124
1,Low_0,22.346
2,Open_0,23.497
3,Volume_0,327.62
4,daily_return_0,35.741
5,log_return_0,23.844
6,volume_change_0,42.529
7,relative_volume_0,35.726
8,high_low_range_0,36.07
9,excess_return_0,35.801
10,daily_return_zscore_0,24.011
11,log_return_zscore_0,35.772
12,volume_change_zscore_0,23.517
13,relative_volume_zscore_0,23.885
14,log_volume_0,35.989
15,Close_1,23.681
16,High_1,35.501
17,Low_1,23.928
18,Open_1,23.74
19,Volume_1,63.52
20,daily_return_1,35.898
21,log_return_1,23.832
22,volume_change_1,24.102
23,relative_volume_1,36.076
24,high_low_range_1,36.069
25,excess_return_1,42.606
26,daily_return_zscore_1,24.11
27,log_return_zscore_1,24.017
28,volume_change_zscore_1,24.037
29,relative_volume_zscore_1,23.802
30,log_volume_1,42.561
31,Close_2,23.586
32,High_2,23.497
33,Low_2,42.697
34,Open_2,41.876
35,Volume_2,346.762
36,daily_return_2,42.339
37,log_return_2,35.863
38,volume_change_2,23.296
39,relative_volume_2,36.03
40,high_low_range_2,23.7
41,excess_return_2,42.279
42,daily_return_zscore_2,42.718
43,log_return_zscore_2,23.632
44,volume_change_zscore_2,23.478
45,relative_volume_zscore_2,23.997
46,log_volume_2,24.015
