feature_index,feature_name,importance_score
0,high_std_0,32.788
1,low_std_0,20.866
2,close_std_0,18.641
3,daily_return_std_0,17.651
4,log_return_std_0,17.757
5,volume_change_std_0,17.804
6,relative_volume_std_0,18.616
7,log_volume_0,17.822
8,high_low_range_std_0,18.356
9,excess_return_std_0,18.983
10,open_std_1,33.914
11,high_std_1,17.039
12,low_std_1,32.611
13,close_std_1,19.829
14,daily_return_std_1,31.892
15,log_return_std_1,21.389
16,volume_change_std_1,53.731
17,relative_volume_std_1,27.975
18,log_volume_1,19.103
19,high_low_range_std_1,65.323
20,excess_return_std_1,29.163
21,open_std_2,18.933
22,high_std_2,20.976
23,low_std_2,19.814
24,close_std_2,53.549
25,daily_return_std_2,36.799
26,log_return_std_2,44.197
27,volume_change_std_2,87.869
28,relative_volume_std_2,87.871
29,log_volume_2,34.762
30,high_low_range_std_2,52.011
31,excess_return_std_2,47.994
