feature_index,feature_name,importance_score
0,log_volume_0,16.247
1,log_return_std_0,24.929
2,low_std_0,16.073
3,excess_return_std_0,24.862
4,daily_return_std_0,16.419
5,open_std_0,16.038
6,relative_volume_std_0,16.467
7,high_low_range_std_0,28.543
8,high_std_0,16.439
9,volume_change_std_0,24.953
10,close_std_1,28.415
11,log_volume_1,16.502
12,log_return_std_1,16.426
13,low_std_1,28.572
14,excess_return_std_1,16.283
15,daily_return_std_1,28.491
16,open_std_1,28.482
17,relative_volume_std_1,16.297
18,high_low_range_std_1,24.672
19,high_std_1,28.6
20,volume_change_std_1,16.41
21,close_std_2,28.64
22,log_volume_2,24.959
23,log_return_std_2,24.928
24,low_std_2,28.295
25,excess_return_std_2,16.087
26,daily_return_std_2,24.811
27,open_std_2,16.433
28,relative_volume_std_2,28.481
29,high_low_range_std_2,16.434
30,high_std_2,16.069
31,volume_change_std_2,28.481
32,ticker,16.219
33,time_period_idx,16.257
