feature_index,feature_name,importance_score
0,High_0,35.387
1,Low_0,23.222
2,Open_0,23.176
3,Volume_0,45.887
4,daily_return_0,35.615
5,log_return_0,23.619
6,volume_change_0,22.934
7,relative_volume_0,23.173
8,high_low_range_0,23.675
9,excess_return_0,35.712
10,daily_return_zscore_0,23.569
11,log_return_zscore_0,35.487
12,volume_change_zscore_0,23.608
13,relative_volume_zscore_0,35.649
14,log_volume_0,35.517
15,Close_1,23.357
16,High_1,23.335
17,Low_1,42.32
18,Open_1,23.487
19,Volume_1,44.929
20,daily_return_1,35.686
21,log_return_1,23.461
22,volume_change_1,23.331
23,relative_volume_1,23.642
24,high_low_range_1,35.655
25,excess_return_1,35.652
26,daily_return_zscore_1,23.823
27,log_return_zscore_1,23.762
28,volume_change_zscore_1,41.543
29,relative_volume_zscore_1,23.708
30,log_volume_1,23.552
31,Close_2,42.308
32,High_2,23.375
33,Low_2,23.731
34,Open_2,42.203
35,Volume_2,50.394
36,daily_return_2,35.59
37,log_return_2,42.225
38,volume_change_2,42.281
39,relative_volume_2,23.722
40,high_low_range_2,35.53
41,excess_return_2,35.533
42,daily_return_zscore_2,42.199
43,log_return_zscore_2,23.643
44,volume_change_zscore_2,23.596
45,relative_volume_zscore_2,42.311
46,log_volume_2,23.208
