feature_index,feature_name,importance_score
0,High_0,23.627
1,Low_0,24.136
2,Open_0,23.968
3,Volume_0,89.883
4,daily_return_0,23.562
5,log_return_0,36.036
6,volume_change_0,43.522
7,relative_volume_0,36.369
8,high_low_range_0,24.229
9,excess_return_0,24.182
10,daily_return_zscore_0,36.041
11,log_return_zscore_0,36.094
12,volume_change_zscore_0,24.179
13,relative_volume_zscore_0,36.185
14,log_volume_0,42.616
15,Close_1,23.98
16,High_1,42.709
17,Low_1,23.497
18,Open_1,36.365
19,Volume_1,103.529
20,daily_return_1,23.627
21,log_return_1,24.197
22,volume_change_1,23.806
23,relative_volume_1,24.125
24,high_low_range_1,36.072
25,excess_return_1,36.286
26,daily_return_zscore_1,42.717
27,log_return_zscore_1,35.906
28,volume_change_zscore_1,23.935
29,relative_volume_zscore_1,42.65
30,log_volume_1,36.311
31,Close_2,23.936
32,High_2,23.634
33,Low_2,36.239
34,Open_2,23.561
35,Volume_2,69.072
36,daily_return_2,42.079
37,log_return_2,24.057
38,volume_change_2,23.62
39,relative_volume_2,24.064
40,high_low_range_2,23.691
41,excess_return_2,42.4
42,daily_return_zscore_2,43.394
43,log_return_zscore_2,23.68
44,volume_change_zscore_2,23.997
45,relative_volume_zscore_2,36.173
46,log_volume_2,23.2
