window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
315,10,NVDA,11.1276,2024-04-19,2024-04-23,-2.4769710803395246,20.589960705580022,-2.243271960554037,-2.4525566991578773,-2.2625286271445715,-2.198983871950226,-1.6777473445743187,2.490070318346138,2.507245542649472,-1.954662673779319,1.9483164051415296,-1.2723391976986007,20.20632321074346,1.1650889318041724,-1.6345178930365265,1.0102300067183465,1.195599978490712,-2.231537691960325,0.1629057192645536,-0.1544240434146086,-2.2418545215735115,-1.0805487587501474,-0.5088092717387487,19.89900491260663,0.8493237798195239,-0.6175899127064124,0.6203436898084569,0.8638719035185896,-1.1743312490965334,-0.8425933663035795,-0.7152985432155817,-1.1590208604095449,-0.8002555686708593
