feature_index,feature_name,importance_score
0,high_std_0,31.303
1,low_std_0,19.806
2,close_std_0,18.023
3,daily_return_std_0,22.167
4,log_return_std_0,21.293
5,volume_change_std_0,19.066
6,relative_volume_std_0,18.402
7,log_volume_0,19.667
8,high_low_range_std_0,18.365
9,excess_return_std_0,20.435
10,open_std_1,22.191
11,high_std_1,188.941
12,low_std_1,79.663
13,close_std_1,54.022
14,daily_return_std_1,35.191
15,log_return_std_1,22.465
16,volume_change_std_1,54.978
17,relative_volume_std_1,55.076
18,log_volume_1,28.187
19,high_low_range_std_1,39.434
20,excess_return_std_1,34.404
21,open_std_2,80.138
22,high_std_2,53.299
23,low_std_2,46.556
24,close_std_2,35.5
25,daily_return_std_2,26.664
26,log_return_std_2,20.899
27,volume_change_std_2,20.202
28,relative_volume_std_2,20.67
29,log_volume_2,19.197
30,high_low_range_std_2,18.085
31,excess_return_std_2,39.994
