index,subsequence_idx,score,start_date,end_date
34,34,3.5736732629478283,2023-07-25,2023-07-27
38,38,2.2722587995246233,2023-07-28,2023-08-01
52,52,3.2249205187626844,2023-08-16,2023-08-18
53,53,2.1928900740049504,2023-08-17,2023-08-21
54,54,2.164419217642178,2023-08-18,2023-08-22
62,62,2.0758916022220655,2023-08-29,2023-08-31
79,79,3.2158884865521995,2023-02-10,2023-02-14
91,91,1.8684096671639994,2023-10-05,2023-10-09
108,108,3.394760988162539,2023-10-27,2023-10-31
127,127,3.0929053223369554,2023-11-20,2023-11-22
128,128,2.6800076334673086,2023-11-21,2023-11-24
131,131,1.7558996867279197,2023-11-27,2023-11-29
136,136,1.9442277952673224,2023-12-01,2023-12-05
240,240,2.1351103409868077,2024-04-18,2024-04-22
246,246,2.159032149453352,2023-03-06,2023-03-08
247,247,2.915710394240721,2024-04-26,2024-04-30
270,270,2.0362762058730013,2024-05-28,2024-05-30
286,286,2.1543662868627353,2024-06-18,2024-06-21
287,287,1.7872097784850667,2024-06-20,2024-06-24
343,343,2.0327712172662187,2024-08-30,2024-09-04
399,399,5.1639049880875385,2024-11-12,2024-11-14
400,400,4.969811562666266,2024-11-13,2024-11-15
429,429,2.059251184826709,2024-12-20,2024-12-24
450,450,2.0115359313163506,2025-01-21,2025-01-23
464,464,1.9993873753151952,2025-02-07,2025-02-11
466,466,2.2577804633044773,2025-02-11,2025-02-13
512,512,2.6684839816793082,2023-04-27,2023-05-01
514,514,2.4434273168170124,2023-04-28,2023-05-02
