index,subsequence_idx,score,start_date,end_date
8,8,2.59508,2023-02-22,2023-02-24
59,59,2.58408,2023-10-02,2023-10-04
66,66,3.08077,2023-10-31,2023-11-02
84,84,2.65455,2024-01-19,2024-01-23
151,151,2.40431,2024-11-05,2024-11-07
169,169,3.40636,2025-01-27,2025-01-29
174,174,2.80204,2025-02-18,2025-02-20
175,175,3.17159,2025-02-21,2025-02-25
176,176,2.56381,2025-02-26,2025-02-28
178,178,2.4735,2025-03-06,2025-03-10
179,179,2.55352,2025-03-11,2025-03-13
