feature_index,feature_name,importance_score
0,high_std_0,49.297
1,low_std_0,38.36
2,close_std_0,30.196
3,daily_return_std_0,60.242
4,log_return_std_0,63.547
5,volume_change_std_0,60.109
6,relative_volume_std_0,94.452
7,log_volume_0,18.29
8,high_low_range_std_0,39.235
9,excess_return_std_0,33.501
10,open_std_1,19.288
11,high_std_1,49.367
12,low_std_1,18.742
13,close_std_1,45.166
14,daily_return_std_1,20.85
15,log_return_std_1,19.659
16,volume_change_std_1,20.304
17,relative_volume_std_1,32.058
18,log_volume_1,18.705
19,high_low_range_std_1,19.228
20,excess_return_std_1,18.575
21,open_std_2,20.41
22,high_std_2,32.128
23,low_std_2,18.111
24,close_std_2,18.578
25,daily_return_std_2,20.651
26,log_return_std_2,43.969
27,volume_change_std_2,20.354
28,relative_volume_std_2,35.034
29,log_volume_2,18.556
30,high_low_range_std_2,18.377
31,excess_return_std_2,32.136
