window_idx,stock_idx,ticker,score,start_date,end_date,close_std_0,log_volume_0,log_return_std_0,low_std_0,excess_return_std_0,daily_return_std_0,open_std_0,relative_volume_std_0,high_low_range_std_0,high_std_0,volume_change_std_0,close_std_1,log_volume_1,log_return_std_1,low_std_1,excess_return_std_1,daily_return_std_1,open_std_1,relative_volume_std_1,high_low_range_std_1,high_std_1,volume_change_std_1,close_std_2,log_volume_2,log_return_std_2,low_std_2,excess_return_std_2,daily_return_std_2,open_std_2,relative_volume_std_2,high_low_range_std_2,high_std_2,volume_change_std_2
218,29,CRM,11.3887,2023-11-29,2023-12-01,2.1555676602022915,16.32733506622278,1.9928725035682475,1.887232835941924,2.254957934745527,1.9994753813108872,2.0096302550237866,2.5612102637802265,0.8273524361819641,2.25405711760171,1.4901879278714054,2.736134611194395,17.011146455583635,2.69613239906129,2.689444216202632,2.7058427852929294,2.7061379185423893,2.723275003778842,2.329860387198984,2.3272409045261404,2.7369178552752365,0.929329441400433,2.152866910587727,16.491774279393034,0.5467223749549097,2.1386410838089236,0.4055360713252217,0.5242434093015645,1.9062100751489377,0.3770817478748513,2.3338392906638843,2.2339056139882425,-0.9983452055061244
