feature_index,feature_name,importance_score
0,High_0,23.577
1,Low_0,23.755
2,Open_0,41.756
3,Volume_0,43.528
4,daily_return_0,35.33
5,log_return_0,23.148
6,volume_change_0,23.006
7,relative_volume_0,23.608
8,high_low_range_0,35.298
9,excess_return_0,35.493
10,daily_return_zscore_0,35.793
11,log_return_zscore_0,23.728
12,volume_change_zscore_0,42.796
13,relative_volume_zscore_0,42.394
14,log_volume_0,35.547
15,Close_1,35.833
16,High_1,23.479
17,Low_1,23.634
18,Open_1,23.318
19,Volume_1,49.052
20,daily_return_1,35.147
21,log_return_1,23.372
22,volume_change_1,23.797
23,relative_volume_1,43.068
24,high_low_range_1,23.278
25,excess_return_1,35.829
26,daily_return_zscore_1,35.667
27,log_return_zscore_1,43.075
28,volume_change_zscore_1,42.584
29,relative_volume_zscore_1,42.394
30,log_volume_1,23.238
31,Close_2,42.251
32,High_2,23.537
33,Low_2,35.425
34,Open_2,23.385
35,Volume_2,42.983
36,daily_return_2,22.985
37,log_return_2,35.308
38,volume_change_2,35.81
39,relative_volume_2,23.737
40,high_low_range_2,23.379
41,excess_return_2,23.758
42,daily_return_zscore_2,22.849
43,log_return_zscore_2,23.761
44,volume_change_zscore_2,23.625
45,relative_volume_zscore_2,23.43
46,log_volume_2,23.606
