feature_index,feature_name,importance_score
0,High_0,33.095
1,Low_0,22.359
2,Open_0,39.366
3,Volume_0,48.51
4,daily_return_0,21.779
5,log_return_0,22.225
6,volume_change_0,21.942
7,relative_volume_0,22.134
8,high_low_range_0,33.55
9,daily_return_zscore_0,40.214
10,log_return_zscore_0,22.391
11,volume_change_zscore_0,42.011
12,relative_volume_zscore_0,33.219
13,log_volume_0,21.725
14,Close_1,22.015
15,High_1,22.125
16,Low_1,22.321
17,Open_1,33.456
18,Volume_1,53.64
19,daily_return_1,22.259
20,log_return_1,33.235
21,volume_change_1,33.354
22,relative_volume_1,22.547
23,high_low_range_1,21.724
24,daily_return_zscore_1,21.979
25,log_return_zscore_1,33.211
26,volume_change_zscore_1,41.837
27,relative_volume_zscore_1,22.069
28,log_volume_1,39.859
29,Close_2,21.682
30,High_2,22.051
31,Low_2,33.444
32,Open_2,22.046
33,Volume_2,42.826
34,daily_return_2,33.388
35,log_return_2,33.347
36,volume_change_2,22.319
37,relative_volume_2,22.571
38,high_low_range_2,38.749
39,daily_return_zscore_2,22.071
40,log_return_zscore_2,33.046
41,volume_change_zscore_2,39.444
42,relative_volume_zscore_2,39.257
43,log_volume_2,22.409
