feature_index,feature_name,importance_score
0,log_volume_0,16.121
1,log_return_std_0,28.432
2,low_std_0,24.763
3,excess_return_std_0,28.53
4,daily_return_std_0,16.412
5,open_std_0,15.905
6,relative_volume_std_0,16.358
7,high_low_range_std_0,16.428
8,high_std_0,24.755
9,volume_change_std_0,24.869
10,close_std_1,16.369
11,log_volume_1,16.173
12,log_return_std_1,16.169
13,low_std_1,28.586
14,excess_return_std_1,16.315
15,daily_return_std_1,16.172
16,open_std_1,28.663
17,relative_volume_std_1,16.066
18,high_low_range_std_1,24.834
19,high_std_1,16.45
20,volume_change_std_1,28.57
21,close_std_2,16.153
22,log_volume_2,28.324
23,log_return_std_2,24.885
24,low_std_2,24.871
25,excess_return_std_2,16.505
26,daily_return_std_2,28.445
27,open_std_2,16.254
28,relative_volume_std_2,24.859
29,high_low_range_std_2,28.432
30,high_std_2,16.291
31,volume_change_std_2,16.268
32,ticker,28.602
33,time_period_idx,28.416
