feature_index,feature_name,importance_score
0,log_volume_0,16.232
1,log_return_std_0,24.917
2,low_std_0,16.273
3,excess_return_std_0,28.51
4,daily_return_std_0,16.267
5,open_std_0,28.556
6,relative_volume_std_0,16.279
7,high_low_range_std_0,24.715
8,high_std_0,28.54
9,volume_change_std_0,16.338
10,close_std_1,16.435
11,log_volume_1,24.759
12,log_return_std_1,24.907
13,low_std_1,24.833
14,excess_return_std_1,24.872
15,daily_return_std_1,28.461
16,open_std_1,16.324
17,relative_volume_std_1,28.536
18,high_low_range_std_1,16.439
19,high_std_1,16.475
20,volume_change_std_1,28.473
21,close_std_2,15.944
22,log_volume_2,16.217
23,log_return_std_2,15.977
24,low_std_2,16.26
25,excess_return_std_2,28.516
26,daily_return_std_2,24.794
27,open_std_2,28.374
28,relative_volume_std_2,28.589
29,high_low_range_std_2,16.256
30,high_std_2,16.513
31,volume_change_std_2,16.212
32,ticker,16.369
33,time_period_idx,28.445
