feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14
-0.0336638336087212,0.0608745992162451,0.0448740057032156,-1.668838098408169,0.0146024408820805,-6.893941531105341e-05,-0.103471435167695,0.0238722209362437,-0.0764852800324689,-0.4585184130124086,0.0198292053486777,0.0112838280737896,0.0408363169446962,0.7277194780851691,-0.0788504221909962
-6.893941531105341e-05,-0.103471435167695,0.0238722209362437,-0.0764852800324689,-0.4585184130124086,0.0198292053486777,0.0112838280737896,0.0408363169446962,0.7277194780851691,-0.0788504221909962,-0.0225491330464339,-0.0563452011667207,0.0213441752206843,-1.182427439337288,-0.328027771013199
0.0067516568120813,-0.5434457593188556,0.036436399460788,0.2675444605808709,-1.2883625680844972,0.0230031133919494,-0.0982960537270355,0.0255078387395416,1.1035980901323312,-0.3109378834114703,-0.0430707193114452,0.6108580573679676,0.0482255259689833,-1.9626611820470596,1.0399990490095077
0.0105298076033197,0.0182679296346413,0.0178287430596415,0.6777730243991678,-0.2040637111526642,0.0038208101968681,0.6538717096856632,0.0168480009158486,0.0712316469334974,0.3763708657691853,0.0032885285844048,-0.4997836701897521,0.0176842727615187,0.0752626078068054,-1.032455765665207
0.0038208101968681,0.6538717096856632,0.0168480009158486,0.0712316469334974,0.3763708657691853,0.0032885285844048,-0.4997836701897521,0.0176842727615187,0.0752626078068054,-1.032455765665207,0.0216763398830766,0.2262449030025948,0.0286090585654971,1.40008111258521,0.4908967886409728
0.0032885285844048,-0.4997836701897521,0.0176842727615187,0.0752626078068054,-1.032455765665207,0.0216763398830766,0.2262449030025948,0.0286090585654971,1.40008111258521,0.4908967886409728,-0.0195055267895873,1.0070536074163643,0.0225485218697976,-1.6246576266203814,1.8454203093181587
0.0216763398830766,0.2262449030025948,0.0286090585654971,1.40008111258521,0.4908967886409728,-0.0195055267895873,1.0070536074163643,0.0225485218697976,-1.6246576266203814,1.8454203093181587,-0.0188464109358172,-0.4121899789135456,0.0192445091163584,-1.3966625843135507,-1.0734445868456113
-0.0195055267895873,1.0070536074163643,0.0225485218697976,-1.6246576266203814,1.8454203093181587,-0.0188464109358172,-0.4121899789135456,0.0192445091163584,-1.3966625843135507,-1.0734445868456113,-0.0025789582583067,-0.2159634437991117,0.0173552006328059,-0.2296607526472321,-0.6301296345713954
-0.0188464109358172,-0.4121899789135456,0.0192445091163584,-1.3966625843135507,-1.0734445868456113,-0.0025789582583067,-0.2159634437991117,0.0173552006328059,-0.2296607526472321,-0.6301296345713954,-0.0223788761528612,2.2050220600250556,0.0374465589708866,-1.2952802704246678,2.2824398291918575
-0.0025789582583067,-0.2159634437991117,0.0173552006328059,-0.2296607526472321,-0.6301296345713954,-0.0223788761528612,2.2050220600250556,0.0374465589708866,-1.2952802704246678,2.2824398291918575,-0.0019150584763665,0.5101204942132187,0.0224770362224054,0.1423108401475993,0.2294408961029343
-0.0223788761528612,2.2050220600250556,0.0374465589708866,-1.2952802704246678,2.2824398291918575,-0.0019150584763665,0.5101204942132187,0.0224770362224054,0.1423108401475993,0.2294408961029343,0.0123355973581684,-0.3685697243886244,0.0251038417998021,0.9216263497335316,-0.8177120608532442
-0.0019150584763665,0.5101204942132187,0.0224770362224054,0.1423108401475993,0.2294408961029343,0.0123355973581684,-0.3685697243886244,0.0251038417998021,0.9216263497335316,-0.8177120608532442,0.0051448129023274,-0.2524105726558183,0.0165079337399021,0.4865291590855343,-0.6343846823435436
0.0123355973581684,-0.3685697243886244,0.0251038417998021,0.9216263497335316,-0.8177120608532442,0.0051448129023274,-0.2524105726558183,0.0165079337399021,0.4865291590855343,-0.6343846823435436,0.019935366283488,0.2087972344737156,0.0371519815741245,1.2640906366670883,-0.0382369266812521
0.0230031133919494,-0.0982960537270355,0.0255078387395416,1.1035980901323312,-0.3109378834114703,-0.0430707193114452,0.6108580573679676,0.0482255259689833,-1.9626611820470596,1.0399990490095077,-0.0014386202976938,-0.2808559419182269,0.0258208852474217,-0.1149406886697194,-0.7208275545776157
0.0051448129023274,-0.2524105726558183,0.0165079337399021,0.4865291590855343,-0.6343846823435436,0.019935366283488,0.2087972344737156,0.0371519815741245,1.2640906366670883,-0.0382369266812521,0.0044020953158487,-0.4428337573713586,0.0172074947643144,0.2854655814396456,-0.8281792323792405
