feature_index,feature_name,importance_score
0,High_0,23.469
1,Low_0,23.661
2,Open_0,23.378
3,Volume_0,54.471
4,daily_return_0,23.406
5,log_return_0,23.506
6,volume_change_0,42.233
7,relative_volume_0,23.294
8,high_low_range_0,35.883
9,excess_return_0,23.388
10,daily_return_zscore_0,23.555
11,log_return_zscore_0,45.538
12,volume_change_zscore_0,35.797
13,relative_volume_zscore_0,23.318
14,log_volume_0,23.572
15,Close_1,35.784
16,High_1,35.637
17,Low_1,23.557
18,Open_1,35.413
19,Volume_1,47.403
20,daily_return_1,35.271
21,log_return_1,35.503
22,volume_change_1,23.755
23,relative_volume_1,23.103
24,high_low_range_1,23.268
25,excess_return_1,23.654
26,daily_return_zscore_1,23.553
27,log_return_zscore_1,45.567
28,volume_change_zscore_1,35.931
29,relative_volume_zscore_1,23.751
30,log_volume_1,35.635
31,Close_2,23.751
32,High_2,23.472
33,Low_2,42.039
34,Open_2,23.677
35,Volume_2,46.034
36,daily_return_2,41.449
37,log_return_2,23.698
38,volume_change_2,42.255
39,relative_volume_2,42.396
40,high_low_range_2,23.108
41,excess_return_2,23.237
42,daily_return_zscore_2,35.721
43,log_return_zscore_2,23.042
44,volume_change_zscore_2,42.48
45,relative_volume_zscore_2,35.8
46,log_volume_2,35.193
