index,subsequence_idx,score,start_date,end_date
32,32,2.04466,2023-03-06,2023-03-08
33,33,1.9167,2023-03-07,2023-03-09
35,35,2.0649,2023-03-09,2023-03-13
36,36,2.07741,2023-03-10,2023-03-14
37,37,2.19854,2023-03-13,2023-03-15
39,39,2.00114,2023-03-15,2023-03-17
40,40,2.10372,2023-03-16,2023-03-20
41,41,2.00525,2023-03-17,2023-03-21
72,72,2.00472,2023-05-02,2023-05-04
92,92,1.94262,2023-05-31,2023-06-02
124,124,2.82585,2023-07-18,2023-07-20
136,136,2.34142,2023-08-03,2023-08-07
137,137,2.43319,2023-08-04,2023-08-08
142,142,1.9621,2023-08-11,2023-08-15
143,143,2.41466,2023-08-14,2023-08-16
144,144,2.40871,2023-08-15,2023-08-17
145,145,2.63456,2023-08-16,2023-08-18
146,146,2.86314,2023-08-17,2023-08-21
147,147,1.89193,2023-08-18,2023-08-22
166,166,1.88473,2023-09-15,2023-09-19
186,186,2.00758,2023-10-13,2023-10-17
187,187,2.33587,2023-10-16,2023-10-18
228,228,2.33731,2023-12-13,2023-12-15
251,251,1.88337,2024-01-18,2024-01-22
252,252,2.64133,2024-01-19,2024-01-23
253,253,2.23593,2024-01-22,2024-01-24
302,302,1.96854,2024-04-02,2024-04-04
321,321,2.41623,2024-04-29,2024-05-01
322,322,2.20709,2024-04-30,2024-05-02
336,336,2.06349,2024-05-20,2024-05-22
337,337,2.03944,2024-05-21,2024-05-23
338,338,2.17804,2024-05-22,2024-05-24
355,355,2.10212,2024-06-17,2024-06-20
356,356,1.99889,2024-06-18,2024-06-21
436,436,2.20362,2024-10-11,2024-10-15
437,437,1.88619,2024-10-14,2024-10-16
493,493,1.97602,2025-01-03,2025-01-07
494,494,2.75809,2025-01-06,2025-01-08
495,495,2.85708,2025-01-07,2025-01-10
536,536,1.94174,2025-03-10,2025-03-12
545,545,2.41881,2025-03-21,2025-03-25
