feature_index,feature_name,importance_score
0,log_volume_0,24.813
1,log_return_std_0,16.163
2,low_std_0,28.457
3,excess_return_std_0,16.401
4,daily_return_std_0,28.502
5,open_std_0,16.244
6,relative_volume_std_0,16.327
7,high_low_range_std_0,16.155
8,high_std_0,28.581
9,volume_change_std_0,16.101
10,close_std_1,24.796
11,log_volume_1,28.335
12,log_return_std_1,15.788
13,low_std_1,16.065
14,excess_return_std_1,15.946
15,daily_return_std_1,28.492
16,open_std_1,28.374
17,relative_volume_std_1,16.439
18,high_low_range_std_1,28.522
19,high_std_1,16.15
20,volume_change_std_1,28.483
21,close_std_2,28.464
22,log_volume_2,16.405
23,log_return_std_2,16.446
24,low_std_2,24.844
25,excess_return_std_2,16.468
26,daily_return_std_2,16.319
27,open_std_2,24.959
28,relative_volume_std_2,24.866
29,high_low_range_std_2,16.354
30,high_std_2,28.79
31,volume_change_std_2,16.305
32,ticker,24.858
33,time_period_idx,24.91
