feature_index,feature_name,importance_score
0,log_volume_0,16.392
1,log_return_std_0,16.318
2,low_std_0,16.248
3,excess_return_std_0,16.504
4,daily_return_std_0,28.375
5,open_std_0,16.243
6,relative_volume_std_0,24.956
7,high_low_range_std_0,28.548
8,high_std_0,24.889
9,volume_change_std_0,28.363
10,close_std_1,16.407
11,log_volume_1,16.269
12,log_return_std_1,16.203
13,low_std_1,28.614
14,excess_return_std_1,16.038
15,daily_return_std_1,16.296
16,open_std_1,15.987
17,relative_volume_std_1,16.37
18,high_low_range_std_1,28.483
19,high_std_1,16.356
20,volume_change_std_1,24.906
21,close_std_2,28.469
22,log_volume_2,16.028
23,log_return_std_2,28.393
24,low_std_2,24.841
25,excess_return_std_2,28.588
26,daily_return_std_2,24.924
27,open_std_2,16.453
28,relative_volume_std_2,24.788
29,high_low_range_std_2,16.338
30,high_std_2,24.684
31,volume_change_std_2,28.647
32,ticker,16.27
33,time_period_idx,28.52
