index,subsequence_idx,score,start_date,end_date
10,10,2.57916,2023-03-02,2023-03-06
12,12,2.61951,2023-03-10,2023-03-14
18,18,1.85344,2023-04-05,2023-04-10
24,24,1.89659,2023-05-02,2023-05-04
53,53,2.24743,2023-09-06,2023-09-08
72,72,2.4544,2023-11-27,2023-11-29
73,73,2.15212,2023-11-30,2023-12-04
83,83,2.04328,2024-01-16,2024-01-18
87,87,2.17135,2024-02-01,2024-02-05
98,98,2.24671,2024-03-20,2024-03-22
113,113,2.48153,2024-05-23,2024-05-28
114,114,1.90843,2024-05-29,2024-05-31
119,119,1.88228,2024-06-20,2024-06-24
128,128,2.02113,2024-07-30,2024-08-01
129,129,2.63396,2024-08-02,2024-08-06
161,161,2.75168,2024-12-18,2024-12-20
