feature_index,feature_name,importance_score
0,High_0,46.732
1,Low_0,47.444
2,Open_0,47.738
3,Volume_0,44.713
4,daily_return_0,35.375
5,log_return_0,23.134
6,volume_change_0,23.489
7,relative_volume_0,35.917
8,high_low_range_0,35.647
9,excess_return_0,24.323
10,daily_return_zscore_0,23.65
11,log_return_zscore_0,41.751
12,volume_change_zscore_0,24.04
13,relative_volume_zscore_0,23.904
14,log_volume_0,23.518
15,Close_1,23.903
16,High_1,46.087
17,Low_1,23.66
18,Open_1,23.776
19,Volume_1,46.924
20,daily_return_1,23.283
21,log_return_1,22.772
22,volume_change_1,24.232
23,relative_volume_1,23.625
24,high_low_range_1,23.16
25,excess_return_1,35.526
26,daily_return_zscore_1,23.624
27,log_return_zscore_1,36.309
28,volume_change_zscore_1,35.926
29,relative_volume_zscore_1,37.711
30,log_volume_1,23.163
31,Close_2,38.148
32,High_2,46.754
33,Low_2,53.348
34,Open_2,45.526
35,Volume_2,50.725
36,daily_return_2,23.854
37,log_return_2,23.653
38,volume_change_2,37.821
39,relative_volume_2,24.297
40,high_low_range_2,24.327
41,excess_return_2,24.154
42,daily_return_zscore_2,23.665
43,log_return_zscore_2,37.476
44,volume_change_zscore_2,37.141
45,relative_volume_zscore_2,24.09
46,log_volume_2,35.878
