feature_index,feature_name,importance_score
0,log_volume_0,28.433
1,log_return_std_0,28.235
2,low_std_0,28.469
3,excess_return_std_0,16.188
4,daily_return_std_0,24.937
5,open_std_0,28.545
6,relative_volume_std_0,24.757
7,high_low_range_std_0,16.497
8,high_std_0,15.946
9,volume_change_std_0,28.479
10,close_std_1,24.721
11,log_volume_1,28.668
12,log_return_std_1,16.047
13,low_std_1,16.506
14,excess_return_std_1,16.404
15,daily_return_std_1,16.028
16,open_std_1,28.524
17,relative_volume_std_1,16.35
18,high_low_range_std_1,28.537
19,high_std_1,16.204
20,volume_change_std_1,16.509
21,close_std_2,24.872
22,log_volume_2,16.287
23,log_return_std_2,28.583
24,low_std_2,16.279
25,excess_return_std_2,28.527
26,daily_return_std_2,16.307
27,open_std_2,15.98
28,relative_volume_std_2,16.373
29,high_low_range_std_2,24.85
30,high_std_2,24.826
31,volume_change_std_2,15.899
32,ticker,24.936
33,time_period_idx,15.864
