feature_index,feature_name,importance_score
0,high_std_0,18.779
1,low_std_0,21.21
2,close_std_0,18.94
3,daily_return_std_0,47.802
4,log_return_std_0,49.776
5,volume_change_std_0,31.122
6,relative_volume_std_0,30
7,log_volume_0,18.736
8,high_low_range_std_0,54.929
9,excess_return_std_0,20.653
10,open_std_1,20.352
11,high_std_1,20.209
12,low_std_1,20.619
13,close_std_1,32.044
14,daily_return_std_1,47.494
15,log_return_std_1,41.788
16,volume_change_std_1,43.064
17,relative_volume_std_1,44.977
18,log_volume_1,19.943
19,high_low_range_std_1,36.534
20,excess_return_std_1,31.011
21,open_std_2,20.954
22,high_std_2,45.177
23,low_std_2,45.074
24,close_std_2,30.809
25,daily_return_std_2,20.304
26,log_return_std_2,19.051
27,volume_change_std_2,19.848
28,relative_volume_std_2,20.054
29,log_volume_2,18.895
30,high_low_range_std_2,19.634
31,excess_return_std_2,30.968
