index,subsequence_idx,score,start_date,end_date
40,40,2.08454,2023-03-16,2023-03-20
41,41,2.09934,2023-03-17,2023-03-21
67,67,1.88109,2023-04-25,2023-04-27
81,81,2.08146,2023-05-15,2023-05-17
82,82,2.19925,2023-05-16,2023-05-18
102,102,1.85982,2023-06-14,2023-06-16
103,103,1.90155,2023-06-15,2023-06-20
107,107,1.87382,2023-06-22,2023-06-26
142,142,1.89195,2023-08-11,2023-08-15
158,158,2.11012,2023-09-05,2023-09-07
205,205,2.33218,2023-11-09,2023-11-13
206,206,2.18214,2023-11-10,2023-11-14
259,259,1.99356,2024-01-30,2024-02-01
260,260,2.56832,2024-01-31,2024-02-02
261,261,2.17184,2024-02-01,2024-02-05
271,271,2.34922,2024-02-15,2024-02-20
272,272,2.7368,2024-02-16,2024-02-21
273,273,1.94958,2024-02-20,2024-02-22
288,288,2.09925,2024-03-12,2024-03-14
289,289,2.82014,2024-03-13,2024-03-15
290,290,2.49484,2024-03-14,2024-03-18
291,291,2.22131,2024-03-15,2024-03-19
331,331,2.14221,2024-05-13,2024-05-15
332,332,2.12872,2024-05-14,2024-05-16
343,343,1.91823,2024-05-30,2024-06-03
344,344,2.20218,2024-05-31,2024-06-04
358,358,2.10771,2024-06-21,2024-06-25
385,385,2.10673,2024-07-31,2024-08-02
393,393,1.87454,2024-08-12,2024-08-14
412,412,2.16721,2024-09-09,2024-09-11
413,413,1.88764,2024-09-10,2024-09-12
431,431,1.98615,2024-10-04,2024-10-08
454,454,1.85156,2024-11-06,2024-11-08
496,496,2.26835,2025-01-08,2025-01-13
497,497,2.04339,2025-01-10,2025-01-14
517,517,2.15762,2025-02-10,2025-02-12
519,519,2.33703,2025-02-12,2025-02-14
527,527,1.86444,2025-02-25,2025-02-27
