feature_index,feature_name,importance_score
0,log_volume_0,16.121
1,log_return_std_0,15.84
2,low_std_0,28.519
3,excess_return_std_0,16.145
4,daily_return_std_0,24.953
5,open_std_0,28.481
6,relative_volume_std_0,16.539
7,high_low_range_std_0,28.528
8,high_std_0,28.507
9,volume_change_std_0,16.438
10,close_std_1,16.129
11,log_volume_1,28.396
12,log_return_std_1,15.705
13,low_std_1,15.93
14,excess_return_std_1,28.495
15,daily_return_std_1,28.541
16,open_std_1,24.883
17,relative_volume_std_1,16.277
18,high_low_range_std_1,16.185
19,high_std_1,16.305
20,volume_change_std_1,16.491
21,close_std_2,28.4
22,log_volume_2,25.003
23,log_return_std_2,15.988
24,low_std_2,24.919
25,excess_return_std_2,28.751
26,daily_return_std_2,28.382
27,open_std_2,24.811
28,relative_volume_std_2,16.428
29,high_low_range_std_2,24.765
30,high_std_2,16.341
31,volume_change_std_2,24.796
32,ticker,16.458
33,time_period_idx,16.16
