feature_index,feature_name,importance_score
0,log_volume_0,24.936
1,log_return_std_0,28.542
2,low_std_0,28.337
3,excess_return_std_0,28.533
4,daily_return_std_0,28.477
5,open_std_0,24.883
6,relative_volume_std_0,24.807
7,high_low_range_std_0,16.19
8,high_std_0,16.209
9,volume_change_std_0,24.939
10,close_std_1,28.526
11,log_volume_1,28.443
12,log_return_std_1,28.481
13,low_std_1,24.822
14,excess_return_std_1,16.459
15,daily_return_std_1,16.328
16,open_std_1,16.191
17,relative_volume_std_1,16.079
18,high_low_range_std_1,16.214
19,high_std_1,16.256
20,volume_change_std_1,24.824
21,close_std_2,16.366
22,log_volume_2,28.583
23,log_return_std_2,16.276
24,low_std_2,16.209
25,excess_return_std_2,28.479
26,daily_return_std_2,16.462
27,open_std_2,16.406
28,relative_volume_std_2,15.877
29,high_low_range_std_2,16.084
30,high_std_2,16.386
31,volume_change_std_2,28.599
32,ticker,16.346
33,time_period_idx,24.936
