feature_index,feature_name,importance_score
0,high_std_0,61.696
1,low_std_0,62.54
2,close_std_0,33.131
3,daily_return_std_0,19.747
4,log_return_std_0,21.993
5,volume_change_std_0,19.501
6,relative_volume_std_0,46.22
7,log_volume_0,17.91
8,high_low_range_std_0,19.162
9,excess_return_std_0,32.713
10,open_std_1,52.297
11,high_std_1,21.782
12,low_std_1,31.124
13,close_std_1,57.151
14,daily_return_std_1,52.686
15,log_return_std_1,22.707
16,volume_change_std_1,19.241
17,relative_volume_std_1,34.672
18,log_volume_1,17.978
19,high_low_range_std_1,156.916
20,excess_return_std_1,20.723
21,open_std_2,75.52
22,high_std_2,21.838
23,low_std_2,63.122
24,close_std_2,45.864
25,daily_return_std_2,32.082
26,log_return_std_2,30.986
27,volume_change_std_2,22.298
28,relative_volume_std_2,20.198
29,log_volume_2,18.086
30,high_low_range_std_2,19.735
31,excess_return_std_2,21.51
