feature_index,feature_name,importance_score
0,log_volume_0,16.098
1,log_return_std_0,16.168
2,low_std_0,16.215
3,excess_return_std_0,28.302
4,daily_return_std_0,28.421
5,open_std_0,16.08
6,relative_volume_std_0,16.212
7,high_low_range_std_0,28.502
8,high_std_0,24.871
9,volume_change_std_0,16.15
10,close_std_1,28.51
11,log_volume_1,24.817
12,log_return_std_1,28.337
13,low_std_1,28.587
14,excess_return_std_1,16.375
15,daily_return_std_1,24.942
16,open_std_1,16.409
17,relative_volume_std_1,24.975
18,high_low_range_std_1,16.144
19,high_std_1,16.384
20,volume_change_std_1,16.317
21,close_std_2,24.868
22,log_volume_2,28.495
23,log_return_std_2,24.854
24,low_std_2,16.464
25,excess_return_std_2,16.458
26,daily_return_std_2,24.774
27,open_std_2,16.271
28,relative_volume_std_2,16.187
29,high_low_range_std_2,16.276
30,high_std_2,28.551
31,volume_change_std_2,28.599
32,ticker,16.182
33,time_period_idx,28.696
