feature_index,feature_name,importance_score
0,high_std_0,34.616
1,low_std_0,19.623
2,close_std_0,18.433
3,daily_return_std_0,18.838
4,log_return_std_0,19.577
5,volume_change_std_0,23.99
6,relative_volume_std_0,51.536
7,log_volume_0,18.551
8,high_low_range_std_0,43.683
9,excess_return_std_0,21.517
10,open_std_1,18.256
11,high_std_1,128.151
12,low_std_1,21.185
13,close_std_1,32.468
14,daily_return_std_1,33.198
15,log_return_std_1,34.639
16,volume_change_std_1,46.573
17,relative_volume_std_1,23.942
18,log_volume_1,20.499
19,high_low_range_std_1,22.787
20,excess_return_std_1,183.988
21,open_std_2,106.889
22,high_std_2,71.295
23,low_std_2,85.322
24,close_std_2,74.317
25,daily_return_std_2,32.202
26,log_return_std_2,30.114
27,volume_change_std_2,21.844
28,relative_volume_std_2,19.545
29,log_volume_2,21.793
30,high_low_range_std_2,33.228
31,excess_return_std_2,19.988
