feature_index,feature_name,importance_score
0,log_volume_0,28.474
1,log_return_std_0,16.159
2,low_std_0,16.155
3,excess_return_std_0,16.233
4,daily_return_std_0,16.504
5,open_std_0,16.472
6,relative_volume_std_0,28.437
7,high_low_range_std_0,15.96
8,high_std_0,16.449
9,volume_change_std_0,16.222
10,close_std_1,24.985
11,log_volume_1,24.711
12,log_return_std_1,16.187
13,low_std_1,16.434
14,excess_return_std_1,28.441
15,daily_return_std_1,16.348
16,open_std_1,16.443
17,relative_volume_std_1,16.275
18,high_low_range_std_1,24.88
19,high_std_1,28.367
20,volume_change_std_1,28.424
21,close_std_2,24.927
22,log_volume_2,24.909
23,log_return_std_2,28.538
24,low_std_2,16.069
25,excess_return_std_2,24.97
26,daily_return_std_2,24.83
27,open_std_2,28.641
28,relative_volume_std_2,16.184
29,high_low_range_std_2,28.58
30,high_std_2,15.946
31,volume_change_std_2,28.611
32,ticker,16.211
33,time_period_idx,28.487
